province,year,month,Distrito,GrupoAlvo_OutrosAntígenos_2016_2019,GrupoAlvo_BCG_2016_2019,TotalBCG_0_11_meses,Total IPV (0-11 meses),Total PCV 1ª Dose  (0-11 meses),Total PCV 3ª Dose  (0-11 meses),Total Penta 1ª Dose  (0-11 meses),Total Penta 3ª Dose  (0-11 meses),Total Polio 1 (0-11 meses),Total Polio 3 (0-11 meses),Rota1,Rota2,Total Sarampo MR1 (0-11 meses),Cob BCG,Cob IPV,Cob PCV 1,Cob PCV 3,Cob Penta 1,Cob Penta 3,Cob Pólio 1,Cob Pólio 3,Cob Rota 1,Cob Rota 2,Cob MR 1,date,Rota1_lag2,Rota2_lag1,completion_rate,completion_rate_pct_change,vaccine_drop_flag,rota_data_missing,weather_data_missing,cyclone_exposure,cyclone_lag1,cyclone_lag2,cyclone_lag3,cyclone_lag4,tp_lag1,tp_lag2,temperature_avg_lag1,temperature_avg_lag2,rh_lag1,rh_lag2
gaza,2020,6,Mandlakazi,4306.0,501.0,467.0,483.0,472.0,483.0,467.0,483.0,467.0,483.0,479.0,473.0,358.8333333333333,1.396191360891779,1.3460287970274036,1.3153738968880633,1.3460287970274036,1.3014398513701813,1.3460287970274036,1.3014398513701813,1.3460287970274036,1.3348815606130982,1.3181607059916396,,2020-06-01,544.0,171.0,0.8694852941176471,0.5660904712762298,0.0,0.0,1,0,0,0,0,0,140.88577146523494,140.88577146523494,26.79811126202771,26.79811126202771,75.14199196572929,75.14199196572929
gaza,2020,6,Mapai,902.0,108.0,102.0,111.0,85.0,111.0,102.0,111.0,110.0,111.0,97.0,97.0,75.16666666666667,1.436807095343681,1.4767184035476717,1.130820399113082,1.4767184035476717,1.3569844789356984,1.4767184035476717,1.4634146341463414,1.4767184035476717,1.2904656319290464,1.2904656319290464,,2020-06-01,152.0,473.0,0.6381578947368421,-0.2660509625013908,1.0,0.0,1,0,0,0,0,0,140.88577146523494,140.88577146523494,26.79811126202771,26.79811126202771,75.14199196572929,75.14199196572929
gaza,2020,6,Massangena,686.0,86.0,85.0,86.0,72.0,86.0,85.0,86.0,85.0,86.0,86.0,72.0,57.166666666666664,1.5043731778425655,1.5043731778425655,1.2594752186588922,1.5043731778425655,1.4868804664723032,1.5043731778425655,1.4868804664723032,1.5043731778425655,1.5043731778425655,1.2594752186588922,,2020-06-01,479.0,97.0,0.150313152400835,-0.7644577405677636,1.0,0.0,1,0,0,0,0,0,140.88577146523494,140.88577146523494,26.79811126202771,26.79811126202771,75.14199196572929,75.14199196572929
gaza,2020,6,Massingir,1168.0,141.0,128.0,132.0,128.0,132.0,128.0,132.0,128.0,132.0,137.0,133.0,97.33333333333331,1.4486301369863015,1.356164383561644,1.315068493150685,1.356164383561644,1.315068493150685,1.356164383561644,1.315068493150685,1.356164383561644,1.4075342465753424,1.3664383561643836,,2020-06-01,97.0,72.0,1.3711340206185567,8.121849942726232,0.0,0.0,1,0,0,0,0,0,140.88577146523494,140.88577146523494,26.79811126202771,26.79811126202771,75.14199196572929,75.14199196572929
gaza,2020,7,Bilene,4274.0,534.0,527.0,560.0,581.0,561.0,527.0,534.0,493.0,560.0,501.0,581.0,356.1666666666667,1.499298081422555,1.5722976134768365,1.631258773982218,1.5751052877866167,1.4796443612540944,1.499298081422555,1.3841834347215722,1.5722976134768365,1.4066448291998128,1.631258773982218,,2020-07-01,86.0,133.0,6.755813953488372,3.927172582619339,0.0,0.0,1,0,0,0,0,0,140.88577146523494,140.88577146523494,26.79811126202771,26.79811126202771,75.14199196572929,75.14199196572929
gaza,2020,7,Chibuto,6667.0,826.0,899.0,881.0,918.0,880.0,897.0,878.0,897.0,878.0,865.0,919.0,555.5833333333334,1.486725663716814,1.5857207139643017,1.6523173841307934,1.5839208039598018,1.614519274036298,1.5803209839508023,1.614519274036298,1.5803209839508023,1.5569221538923053,1.654117294135293,,2020-07-01,137.0,581.0,6.708029197080292,-0.0070731308968929,0.0,0.0,1,0,0,0,0,0,140.88577146523494,140.88577146523494,26.79811126202771,26.79811126202771,75.14199196572929,75.14199196572929
gaza,2020,7,Chicualacuala,830.0,108.0,79.0,102.0,93.0,102.0,79.0,102.0,79.0,99.0,84.0,93.0,69.16666666666667,1.56144578313253,1.4746987951807229,1.344578313253012,1.4746987951807229,1.1421686746987951,1.4746987951807229,1.1421686746987951,1.4313253012048193,1.2144578313253012,1.344578313253012,,2020-07-01,501.0,919.0,0.18562874251497,-0.9723273800603364,1.0,0.0,1,0,0,0,0,0,140.88577146523494,140.88577146523494,26.79811126202771,26.79811126202771,75.14199196572929,75.14199196572929
gaza,2020,7,Chigubo,702.0,88.0,87.0,114.0,94.0,114.0,87.0,114.0,87.0,114.0,91.0,94.0,58.5,1.5042735042735045,1.948717948717949,1.606837606837607,1.948717948717949,1.4871794871794872,1.948717948717949,1.4871794871794872,1.948717948717949,1.5555555555555556,1.606837606837607,,2020-07-01,865.0,93.0,0.1086705202312138,-0.414581391012493,1.0,0.0,1,0,0,0,0,0,140.88577146523494,140.88577146523494,26.79811126202771,26.79811126202771,75.14199196572929,75.14199196572929
gaza,2020,7,Chokwé,6531.0,757.0,864.0,953.0,959.0,953.0,864.0,953.0,864.0,953.0,927.0,959.0,544.25,1.3909049150206707,1.7510335323840147,1.7620578778135048,1.7510335323840147,1.587505741846578,1.7510335323840147,1.587505741846578,1.7510335323840147,1.703261368856224,1.7620578778135048,,2020-07-01,84.0,94.0,11.416666666666666,104.05762411347516,0.0,0.0,1,0,0,0,0,0,140.88577146523494,140.88577146523494,26.79811126202771,26.79811126202771,75.14199196572929,75.14199196572929
gaza,2020,7,Chongoene,3762.0,399.0,447.0,446.0,464.0,446.0,447.0,446.0,447.0,446.0,435.0,465.0,313.5,1.2727272727272727,1.4226475279106858,1.4800637958532696,1.4226475279106858,1.4258373205741626,1.4226475279106858,1.4258373205741626,1.4226475279106858,1.38755980861244,1.4832535885167464,,2020-07-01,91.0,959.0,5.1098901098901095,-0.5524183845351729,1.0,0.0,1,0,0,0,0,0,140.88577146523494,140.88577146523494,26.79811126202771,26.79811126202771,75.14199196572929,75.14199196572929
gaza,2020,7,Cidade De Xai-Xai,4118.0,550.0,498.0,492.0,512.0,492.0,498.0,492.0,498.0,491.0,522.0,514.0,343.1666666666667,1.6027197668771247,1.4337056823700824,1.4919864011656143,1.4337056823700824,1.451189898008742,1.4337056823700824,1.451189898008742,1.430791646430306,1.5211267605633805,1.4978144730451677,,2020-07-01,927.0,465.0,0.5544768069039914,-0.8914894851005092,1.0,0.0,1,0,0,0,0,0,140.88577146523494,140.88577146523494,26.79811126202771,26.79811126202771,75.14199196572929,75.14199196572929
gaza,2020,7,Guijá,2822.0,291.0,327.0,308.0,373.0,308.0,327.0,308.0,327.0,308.0,324.0,376.0,235.16666666666663,1.2374202693125445,1.3097094259390505,1.5861091424521616,1.3097094259390505,1.3905031892274984,1.3097094259390505,1.3905031892274984,1.3097094259390505,1.3777462792345854,1.5988660524450744,,2020-07-01,435.0,514.0,0.864367816091954,0.5588890379712868,0.0,0.0,1,0,0,0,0,0,140.88577146523494,140.88577146523494,26.79811126202771,26.79811126202771,75.14199196572929,75.14199196572929
gaza,2020,7,Limpopo,4760.0,424.0,588.0,580.0,556.0,580.0,588.0,580.0,588.0,580.0,580.0,560.0,396.6666666666667,1.06890756302521,1.4621848739495795,1.4016806722689077,1.4621848739495795,1.4823529411764704,1.4621848739495795,1.4823529411764704,1.4621848739495795,1.4621848739495795,1.4117647058823528,,2020-07-01,522.0,376.0,1.0727969348659003,0.2411347517730495,0.0,0.0,1,0,0,0,0,0,140.88577146523494,140.88577146523494,26.79811126202771,26.79811126202771,75.14199196572929,75.14199196572929
gaza,2020,7,Mabalane,1228.0,154.0,148.0,159.0,158.0,159.0,148.0,159.0,148.0,159.0,155.0,157.0,102.33333333333331,1.504885993485342,1.5537459283387622,1.5439739413680782,1.5537459283387622,1.4462540716612378,1.5537459283387622,1.4462540716612378,1.5537459283387622,1.514657980456026,1.5342019543973942,,2020-07-01,324.0,560.0,0.4845679012345679,-0.548313492063492,1.0,0.0,1,0,0,0,0,0,140.88577146523494,140.88577146523494,26.79811126202771,26.79811126202771,75.14199196572929,75.14199196572929
gaza,2020,7,Mandlakazi,4306.0,511.0,476.0,485.0,488.0,485.0,476.0,485.0,476.0,485.0,462.0,489.0,358.8333333333333,1.4240594519275431,1.3516024152345565,1.3599628425452857,1.3516024152345565,1.3265211333023688,1.3516024152345565,1.3265211333023688,1.3516024152345565,1.2875058058522992,1.3627496516488622,,2020-07-01,580.0,157.0,0.843103448275862,0.7399077531298044,0.0,0.0,1,0,0,0,0,0,140.88577146523494,140.88577146523494,26.79811126202771,26.79811126202771,75.14199196572929,75.14199196572929
gaza,2020,7,Mapai,902.0,105.0,113.0,97.0,110.0,97.0,113.0,97.0,113.0,96.0,105.0,110.0,75.16666666666667,1.3968957871396894,1.2904656319290464,1.4634146341463414,1.2904656319290464,1.5033259423503325,1.2904656319290464,1.5033259423503325,1.277161862527716,1.3968957871396894,1.4634146341463414,,2020-07-01,155.0,489.0,0.7096774193548387,-0.1582558216241175,1.0,0.0,1,0,0,0,0,0,140.88577146523494,140.88577146523494,26.79811126202771,26.79811126202771,75.14199196572929,75.14199196572929
gaza,2020,7,Massangena,686.0,84.0,88.0,76.0,80.0,76.0,88.0,76.0,88.0,76.0,66.0,80.0,57.166666666666664,1.469387755102041,1.3294460641399417,1.3994169096209914,1.3294460641399417,1.5393586005830904,1.3294460641399417,1.5393586005830904,1.3294460641399417,1.154518950437318,1.3994169096209914,,2020-07-01,462.0,110.0,0.1731601731601731,-0.7560015741833924,1.0,0.0,1,0,0,0,0,0,140.88577146523494,140.88577146523494,26.79811126202771,26.79811126202771,75.14199196572929,75.14199196572929
gaza,2020,7,Massingir,1168.0,155.0,128.0,143.0,156.0,143.0,128.0,143.0,128.0,136.0,129.0,158.0,97.33333333333331,1.5924657534246576,1.4691780821917808,1.6027397260273974,1.4691780821917808,1.315068493150685,1.4691780821917808,1.315068493150685,1.3972602739726028,1.3253424657534247,1.6232876712328768,,2020-07-01,105.0,80.0,1.5047619047619047,7.69,0.0,0.0,1,0,0,0,0,0,140.88577146523494,140.88577146523494,26.79811126202771,26.79811126202771,75.14199196572929,75.14199196572929
gaza,2020,8,Bilene,4274.0,526.0,499.0,564.0,532.0,564.0,499.0,318.0,285.0,564.0,551.0,533.0,356.1666666666667,1.4768366869443144,1.5835283107159568,1.493682732802995,1.5835283107159568,1.4010294805802526,0.8928404305100608,0.8001871782873187,1.5835283107159568,1.547028544688816,1.496490407112775,,2020-08-01,66.0,158.0,8.075757575757576,4.366800920598389,0.0,0.0,1,0,0,0,0,0,140.88577146523494,140.88577146523494,26.79811126202771,26.79811126202771,75.14199196572929,75.14199196572929
gaza,2020,8,Chibuto,6667.0,788.0,856.0,846.0,846.0,851.0,860.0,662.0,693.0,849.0,869.0,846.0,555.5833333333334,1.4183290835458229,1.5227238638068097,1.5227238638068097,1.5317234138293083,1.5479226038698064,1.1915404229788509,1.247337633118344,1.5281235938203088,1.5641217939103045,1.5227238638068097,,2020-08-01,129.0,533.0,6.558139534883721,-0.1879226842357869,1.0,0.0,1,0,0,0,0,0,140.88577146523494,140.88577146523494,26.79811126202771,26.79811126202771,75.14199196572929,75.14199196572929
gaza,2020,8,Chicualacuala,830.0,98.0,95.0,104.0,98.0,104.0,95.0,104.0,95.0,101.0,89.0,98.0,69.16666666666667,1.416867469879518,1.5036144578313253,1.416867469879518,1.5036144578313253,1.3734939759036144,1.5036144578313253,1.3734939759036144,1.4602409638554217,1.2867469879518072,1.416867469879518,,2020-08-01,551.0,846.0,0.1778584392014519,-0.9728797415402042,1.0,0.0,1,0,0,0,0,0,140.88577146523494,140.88577146523494,26.79811126202771,26.79811126202771,75.14199196572929,75.14199196572929
gaza,2020,8,Chigubo,702.0,78.0,100.0,83.0,95.0,83.0,100.0,83.0,100.0,83.0,100.0,95.0,58.5,1.3333333333333333,1.4188034188034189,1.623931623931624,1.4188034188034189,1.709401709401709,1.4188034188034189,1.709401709401709,1.4188034188034189,1.709401709401709,1.623931623931624,,2020-08-01,869.0,98.0,0.1093210586881473,-0.3853479251309269,1.0,0.0,1,0,0,0,0,0,140.88577146523494,140.88577146523494,26.79811126202771,26.79811126202771,75.14199196572929,75.14199196572929
gaza,2020,8,Chokwé,6531.0,759.0,955.0,860.0,863.0,860.0,955.0,585.0,634.0,860.0,886.0,863.0,544.25,1.3945796968305006,1.5801561782269178,1.585668350941663,1.5801561782269178,1.7547083141938449,1.074873679375287,1.164905833716123,1.5801561782269178,1.6279283417547084,1.585668350941663,,2020-08-01,89.0,95.0,9.696629213483146,87.69863985807214,0.0,0.0,1,0,0,0,0,0,140.88577146523494,140.88577146523494,26.79811126202771,26.79811126202771,75.14199196572929,75.14199196572929
gaza,2020,8,Chongoene,3762.0,399.0,417.0,431.0,423.0,431.0,417.0,411.0,391.0,431.0,432.0,422.0,313.5,1.2727272727272727,1.3748006379585327,1.3492822966507176,1.3748006379585327,1.3301435406698563,1.3110047846889952,1.2472089314194577,1.3748006379585327,1.3779904306220097,1.346092503987241,,2020-08-01,100.0,863.0,4.22,-0.5647972190034762,1.0,0.0,1,0,0,0,0,0,140.88577146523494,140.88577146523494,26.79811126202771,26.79811126202771,75.14199196572929,75.14199196572929
gaza,2020,8,Cidade De Xai-Xai,4118.0,516.0,483.0,488.0,507.0,488.0,483.0,399.0,394.0,488.0,486.0,507.0,343.1666666666667,1.5036425449247206,1.4220495386109762,1.4774162214667312,1.4220495386109762,1.407479358912093,1.1627003399708595,1.148130160271977,1.4220495386109762,1.416221466731423,1.4774162214667312,,2020-08-01,886.0,422.0,0.572234762979684,-0.8643993452654777,1.0,0.0,1,0,0,0,0,0,140.88577146523494,140.88577146523494,26.79811126202771,26.79811126202771,75.14199196572929,75.14199196572929
gaza,2020,8,Guijá,2822.0,288.0,301.0,314.0,313.0,314.0,301.0,207.0,211.0,314.0,302.0,313.0,235.16666666666663,1.2246633593196314,1.335223245924876,1.3309709425939051,1.335223245924876,1.2799433026222538,0.8802267895109851,0.8972360028348689,1.335223245924876,1.284195605953225,1.3309709425939051,,2020-08-01,432.0,507.0,0.7245370370370371,0.2661534808970707,0.0,0.0,1,0,0,0,0,0,140.88577146523494,140.88577146523494,26.79811126202771,26.79811126202771,75.14199196572929,75.14199196572929
gaza,2020,8,Limpopo,4760.0,498.0,587.0,542.0,597.0,542.0,587.0,402.0,435.0,542.0,560.0,601.0,396.6666666666667,1.2554621848739496,1.3663865546218488,1.505042016806723,1.3663865546218488,1.479831932773109,1.0134453781512605,1.0966386554621848,1.3663865546218488,1.4117647058823528,1.515126050420168,,2020-08-01,486.0,313.0,1.2366255144032925,0.7067802626908057,0.0,0.0,1,0,0,0,0,0,140.88577146523494,140.88577146523494,26.79811126202771,26.79811126202771,75.14199196572929,75.14199196572929
gaza,2020,8,Mabalane,1228.0,164.0,167.0,158.0,171.0,158.0,167.0,158.0,167.0,158.0,165.0,172.0,102.33333333333331,1.6026058631921825,1.5439739413680782,1.6710097719869708,1.5439739413680782,1.6319218241042346,1.5439739413680782,1.6319218241042346,1.5439739413680782,1.6123778501628665,1.6807817589576548,,2020-08-01,302.0,601.0,0.5695364238410596,-0.5394430915361814,1.0,0.0,1,0,0,0,0,0,140.88577146523494,140.88577146523494,26.79811126202771,26.79811126202771,75.14199196572929,75.14199196572929
gaza,2020,8,Mandlakazi,4306.0,505.0,468.0,487.0,492.0,487.0,468.0,478.0,457.0,487.0,481.0,492.0,358.8333333333333,1.4073385973060846,1.3571760334417091,1.3711100789595914,1.3571760334417091,1.3042266604737576,1.3320947515095216,1.2735717603344172,1.3571760334417091,1.3404551788202508,1.3711100789595914,,2020-08-01,560.0,172.0,0.8785714285714286,0.5426079734219269,0.0,0.0,1,0,0,0,0,0,140.88577146523494,140.88577146523494,26.79811126202771,26.79811126202771,75.14199196572929,75.14199196572929
gaza,2020,8,Mapai,902.0,114.0,103.0,138.0,89.0,138.0,103.0,138.0,103.0,137.0,107.0,89.0,75.16666666666667,1.516629711751663,1.835920177383592,1.1840354767184034,1.835920177383592,1.370288248337029,1.835920177383592,1.370288248337029,1.8226164079822615,1.4235033259423502,1.1840354767184034,,2020-08-01,165.0,492.0,0.5393939393939394,-0.3860556787386054,1.0,0.0,1,0,0,0,0,0,140.88577146523494,140.88577146523494,26.79811126202771,26.79811126202771,75.14199196572929,75.14199196572929
gaza,2020,8,Massangena,686.0,95.0,85.0,81.0,75.0,81.0,83.0,81.0,85.0,81.0,92.0,75.0,57.166666666666664,1.6618075801749272,1.4169096209912535,1.3119533527696794,1.4169096209912535,1.4518950437317786,1.4169096209912535,1.4868804664723032,1.4169096209912535,1.60932944606414,1.3119533527696794,,2020-08-01,481.0,89.0,0.1559251559251559,-0.7109252727230255,1.0,0.0,1,0,0,0,0,0,140.88577146523494,140.88577146523494,26.79811126202771,26.79811126202771,75.14199196572929,75.14199196572929
gaza,2020,8,Massingir,1168.0,150.0,134.0,139.0,155.0,139.0,134.0,139.0,134.0,139.0,141.0,155.0,97.33333333333331,1.541095890410959,1.428082191780822,1.5924657534246576,1.428082191780822,1.3767123287671237,1.428082191780822,1.3767123287671237,1.428082191780822,1.4486301369863015,1.5924657534246576,,2020-08-01,107.0,75.0,1.4485981308411215,8.290342679127725,0.0,0.0,1,0,0,0,0,0,140.88577146523494,140.88577146523494,26.79811126202771,26.79811126202771,75.14199196572929,75.14199196572929
gaza,2020,9,Bilene,4274.0,575.0,503.0,547.0,468.0,547.0,503.0,547.0,503.0,547.0,557.0,468.0,356.1666666666667,1.6144127281235376,1.5357978474496958,1.3139915769770707,1.5357978474496958,1.4122601778193729,1.5357978474496958,1.4122601778193729,1.5357978474496958,1.5638745905474964,1.3139915769770707,,2020-09-01,92.0,155.0,5.086956521739131,2.5116409537166904,0.0,0.0,0,0,0,0,0,0,26.55299985781312,140.88577146523494,24.65863952636721,26.79811126202771,71.2995096842448,75.14199196572929
gaza,2020,9,Chibuto,6667.0,934.0,864.0,853.0,868.0,853.0,864.0,853.0,864.0,852.0,853.0,868.0,555.5833333333334,1.6811159442027896,1.535323233838308,1.5623218839058046,1.535323233838308,1.5551222438878054,1.535323233838308,1.5551222438878054,1.5335233238338082,1.535323233838308,1.5623218839058046,,2020-09-01,141.0,468.0,6.156028368794326,0.2101594229253802,0.0,0.0,0,0,0,0,0,0,26.55299985781312,26.55299985781312,24.65863952636721,24.65863952636721,71.2995096842448,71.2995096842448
gaza,2020,9,Chicualacuala,830.0,110.0,113.0,102.0,99.0,102.0,113.0,102.0,113.0,99.0,96.0,99.0,69.16666666666667,1.5903614457831323,1.4746987951807229,1.4313253012048193,1.4746987951807229,1.633734939759036,1.4746987951807229,1.633734939759036,1.4313253012048193,1.3879518072289156,1.4313253012048193,,2020-09-01,557.0,868.0,0.1777378815080789,-0.9711278326121668,1.0,0.0,0,0,0,0,0,0,26.55299985781312,26.55299985781312,24.65863952636721,24.65863952636721,71.2995096842448,71.2995096842448
gaza,2020,9,Chigubo,702.0,87.0,86.0,84.0,81.0,84.0,86.0,81.0,81.0,82.0,76.0,81.0,58.5,1.4871794871794872,1.435897435897436,1.3846153846153846,1.435897435897436,1.4700854700854702,1.3846153846153846,1.3846153846153846,1.4017094017094016,1.2991452991452992,1.3846153846153846,,2020-09-01,853.0,99.0,0.0949589683470105,-0.4657359053607588,1.0,0.0,0,0,0,0,0,0,26.55299985781312,26.55299985781312,24.65863952636721,24.65863952636721,71.2995096842448,71.2995096842448
gaza,2020,9,Chokwé,6531.0,835.0,880.0,857.0,824.0,857.0,881.0,918.0,904.0,857.0,906.0,824.0,544.25,1.5342214056040422,1.5746440055121729,1.514010105649977,1.5746440055121729,1.6187413872301333,1.686724850711989,1.6610013780431787,1.5746440055121729,1.6646761598530089,1.514010105649977,,2020-09-01,96.0,81.0,8.583333333333334,89.38991769547326,0.0,0.0,0,0,0,0,0,0,26.55299985781312,26.55299985781312,24.65863952636721,24.65863952636721,71.2995096842448,71.2995096842448
gaza,2020,9,Chongoene,3762.0,433.0,429.0,427.0,455.0,427.0,429.0,442.0,436.0,427.0,422.0,454.0,313.5,1.3811802232854864,1.3620414673046253,1.4513556618819776,1.3620414673046253,1.368421052631579,1.4098883572567784,1.390749601275917,1.3620414673046253,1.346092503987241,1.4481658692185009,,2020-09-01,76.0,824.0,5.973684210526316,-0.3040367910066428,1.0,0.0,0,0,0,0,0,0,26.55299985781312,26.55299985781312,24.65863952636721,24.65863952636721,71.2995096842448,71.2995096842448
gaza,2020,9,Cidade De Xai-Xai,4118.0,627.0,511.0,514.0,495.0,514.0,511.0,560.0,440.0,514.0,498.0,495.0,343.1666666666667,1.8271005342399225,1.4978144730451677,1.4424477901894122,1.4978144730451677,1.4890723652258375,1.6318601262748906,1.2821758135016998,1.4978144730451677,1.451189898008742,1.4424477901894122,,2020-09-01,906.0,454.0,0.5463576158940397,-0.908539253726989,1.0,0.0,0,0,0,0,0,0,26.55299985781312,26.55299985781312,24.65863952636721,24.65863952636721,71.2995096842448,71.2995096842448
gaza,2020,9,Guijá,2822.0,402.0,311.0,278.0,286.0,278.0,311.0,324.0,336.0,278.0,282.0,286.0,235.16666666666663,1.709425939050319,1.182140326009922,1.2161587526576896,1.182140326009922,1.3224663359319633,1.3777462792345854,1.4287739192062368,1.182140326009922,1.199149539333806,1.2161587526576896,,2020-09-01,422.0,495.0,0.6777251184834123,0.2404423380726699,0.0,0.0,0,0,0,0,0,0,26.55299985781312,26.55299985781312,24.65863952636721,24.65863952636721,71.2995096842448,71.2995096842448
gaza,2020,9,Limpopo,4760.0,609.0,531.0,542.0,546.0,542.0,531.0,523.0,516.0,538.0,523.0,564.0,396.6666666666667,1.5352941176470587,1.3663865546218488,1.376470588235294,1.3663865546218488,1.338655462184874,1.3184873949579832,1.3008403361344538,1.3563025210084032,1.3184873949579832,1.4218487394957982,,2020-09-01,498.0,286.0,1.1325301204819278,0.6710759120397676,0.0,0.0,0,0,0,0,0,0,26.55299985781312,26.55299985781312,24.65863952636721,24.65863952636721,71.2995096842448,71.2995096842448
gaza,2020,9,Mabalane,1228.0,178.0,161.0,165.0,167.0,165.0,161.0,165.0,161.0,165.0,173.0,167.0,102.33333333333331,1.739413680781759,1.6123778501628665,1.6319218241042346,1.6123778501628665,1.5732899022801303,1.6123778501628665,1.5732899022801303,1.6123778501628665,1.6905537459283388,1.6319218241042346,,2020-09-01,282.0,564.0,0.5921985815602837,-0.47710125245209,1.0,0.0,0,0,0,0,0,0,26.55299985781312,26.55299985781312,24.65863952636721,24.65863952636721,71.2995096842448,71.2995096842448
gaza,2020,9,Mandlakazi,4306.0,536.0,471.0,495.0,473.0,495.0,471.0,495.0,471.0,495.0,469.0,473.0,358.8333333333333,1.4937296795169532,1.3794705062703203,1.3181607059916396,1.3794705062703203,1.3125870877844867,1.3794705062703203,1.3125870877844867,1.3794705062703203,1.307013469577334,1.3181607059916396,,2020-09-01,523.0,167.0,0.904397705544933,0.5271865446926414,0.0,0.0,0,0,0,0,0,0,26.55299985781312,26.55299985781312,24.65863952636721,24.65863952636721,71.2995096842448,71.2995096842448
gaza,2020,9,Mapai,902.0,105.0,81.0,109.0,77.0,109.0,81.0,109.0,81.0,111.0,109.0,77.0,75.16666666666667,1.3968957871396894,1.450110864745011,1.024390243902439,1.450110864745011,1.0776053215077606,1.450110864745011,1.0776053215077606,1.4767184035476717,1.450110864745011,1.024390243902439,,2020-09-01,173.0,473.0,0.4450867052023121,-0.5078639602097056,1.0,0.0,0,0,0,0,0,0,26.55299985781312,26.55299985781312,24.65863952636721,24.65863952636721,71.2995096842448,71.2995096842448
gaza,2020,9,Massangena,686.0,88.0,87.0,76.0,94.0,76.0,87.0,76.0,87.0,76.0,69.0,93.0,57.166666666666664,1.5393586005830904,1.3294460641399417,1.6443148688046647,1.3294460641399417,1.521865889212828,1.3294460641399417,1.521865889212828,1.3294460641399417,1.206997084548105,1.6268221574344024,,2020-09-01,469.0,77.0,0.1982942430703624,-0.5544817655691856,1.0,0.0,0,0,0,0,0,0,26.55299985781312,26.55299985781312,24.65863952636721,24.65863952636721,71.2995096842448,71.2995096842448
gaza,2020,9,Massingir,1168.0,163.0,127.0,135.0,132.0,135.0,127.0,135.0,127.0,135.0,129.0,132.0,97.33333333333331,1.6746575342465757,1.3869863013698631,1.356164383561644,1.3869863013698631,1.3047945205479452,1.3869863013698631,1.3047945205479452,1.3869863013698631,1.3253424657534247,1.356164383561644,,2020-09-01,109.0,93.0,1.211009174311927,5.107132287659071,0.0,0.0,0,0,0,0,0,0,26.55299985781312,26.55299985781312,24.65863952636721,24.65863952636721,71.2995096842448,71.2995096842448
gaza,2020,10,Bilene,4274.0,547.0,526.0,543.0,520.0,543.0,526.0,543.0,526.0,543.0,522.0,520.0,356.1666666666667,1.5357978474496958,1.5245671502105755,1.459990641085634,1.5245671502105755,1.4768366869443144,1.5245671502105755,1.4768366869443144,1.5245671502105755,1.465605989705194,1.459990641085634,,2020-10-01,69.0,132.0,7.536231884057971,5.223100570926658,0.0,0.0,0,0,0,0,0,0,26.55299985781312,26.55299985781312,24.65863952636721,24.65863952636721,71.2995096842448,71.2995096842448
gaza,2020,10,Chibuto,6667.0,950.0,845.0,839.0,851.0,839.0,845.0,839.0,845.0,839.0,856.0,850.0,555.5833333333334,1.709914504274786,1.510124493775311,1.5317234138293083,1.510124493775311,1.5209239538023098,1.510124493775311,1.5209239538023098,1.510124493775311,1.5407229638518074,1.529923503824809,,2020-10-01,129.0,520.0,6.589147286821706,-0.1256708407871197,1.0,0.0,0,0,0,0,0,0,86.31157968193293,26.55299985781312,25.520314788818386,24.65863952636721,74.72985649108887,71.2995096842448
gaza,2020,10,Chicualacuala,830.0,114.0,104.0,110.0,105.0,110.0,104.0,110.0,104.0,107.0,95.0,105.0,69.16666666666667,1.6481927710843371,1.5903614457831323,1.5180722891566265,1.5903614457831323,1.5036144578313253,1.5903614457831323,1.5036144578313253,1.5469879518072287,1.3734939759036144,1.5180722891566265,,2020-10-01,522.0,850.0,0.2011494252873563,-0.96947261663286,1.0,0.0,0,0,0,0,0,0,86.31157968193293,86.31157968193293,25.520314788818386,25.520314788818386,74.72985649108887,74.72985649108887
gaza,2020,10,Chigubo,702.0,112.0,89.0,75.0,91.0,75.0,89.0,75.0,89.0,75.0,62.0,91.0,58.5,1.9145299145299144,1.2820512820512822,1.5555555555555556,1.2820512820512822,1.5213675213675213,1.2820512820512822,1.5213675213675213,1.2820512820512822,1.0598290598290598,1.5555555555555556,,2020-10-01,856.0,105.0,0.1063084112149532,-0.4714953271028037,1.0,0.0,0,0,0,0,0,0,86.31157968193293,86.31157968193293,25.520314788818386,25.520314788818386,74.72985649108887,74.72985649108887
gaza,2020,10,Chokwé,6531.0,837.0,892.0,847.0,803.0,848.0,892.0,849.0,898.0,848.0,832.0,803.0,544.25,1.5378961874138724,1.5562700964630225,1.4754248966467616,1.5581074873679377,1.6389526871841984,1.5599448782728524,1.6499770326136889,1.5581074873679377,1.5287092328892973,1.4754248966467616,,2020-10-01,95.0,91.0,8.452631578947368,78.51046847888954,0.0,0.0,0,0,0,0,0,0,86.31157968193293,86.31157968193293,25.520314788818386,25.520314788818386,74.72985649108887,74.72985649108887
